8.04609e-312 1.16034 1.09549 1.05126 1.01143 0.974859 0.941807 0.912279 0.885924 0.862214 0.840612 0.820649 0.801956 0.784257 0.76735 0.75109 0.735372 0.720116 0.705264 0.690769 0.676594 0.66271 0.649089 0.63571 0.622554 0.609604 0.596845 0.584262 0.571845 0.559581 0.54746 0.535473 0.523612 0.511869 0.500236 0.488707 0.477275 0.465936 0.454682 0.44351 0.432415 0.421393 0.410438 0.399548 0.388719 0.377948 0.367231 0.356564 0.345947 0.335375 0.324847 0.314359 0.303912 0.293501 0.283127 0.272787 0.262481 0.252207 0.241964 0.231752 0.22157 0.211417 0.201291 0.191193 0.18112 0.171071 0.161046 0.151042 0.141057 0.131091 0.121141 0.111205 0.101283 0.0913714 0.08147 0.0715769 0.0616909 0.0518108 0.0419356 0.0320644 0.0221964 0.012331 0.00246766 -0.00739408 -0.0172546 -0.0271141 -0.0369729 -0.0468313 -0.0566892 -0.0665469 -0.0764043 -0.0862615 -0.0961187 -0.105976 -0.115833 -0.12569 -0.135547 -0.145403 -0.15526 -0.165117 -0.174972 0 
1.16034 1.16034 1.09549 1.05126 1.01143 0.974859 0.941807 0.912279 0.885923 0.862214 0.840612 0.820649 0.801956 0.784257 0.76735 0.75109 0.735372 0.720116 0.705264 0.690769 0.676594 0.66271 0.649089 0.63571 0.622554 0.609604 0.596845 0.584262 0.571845 0.55958 0.54746 0.535473 0.523612 0.511869 0.500236 0.488707 0.477275 0.465935 0.454682 0.44351 0.432415 0.421393 0.410438 0.399548 0.388719 0.377948 0.36723 0.356564 0.345947 0.335375 0.324847 0.314359 0.303912 0.293501 0.283127 0.272787 0.26248 0.252206 0.241964 0.231752 0.22157 0.211417 0.201291 0.191192 0.18112 0.171071 0.161045 0.151041 0.141057 0.13109 0.12114 0.111204 0.101282 0.0913707 0.0814692 0.0715761 0.0616901 0.05181 0.0419348 0.0320636 0.0221957 0.0123303 0.002467 -0.00739471 -0.0172552 -0.0271147 -0.0369735 -0.0468318 -0.0566897 -0.0665473 -0.0764047 -0.0862619 -0.096119 -0.105976 -0.115833 -0.12569 -0.135547 -0.145404 -0.15526 -0.165117 -0.174972 -0.174972 
1.13939 1.13939 1.0935 1.05149 1.01214 0.975655 0.94255 0.912911 0.886431 0.862609 0.840916 0.820883 0.802138 0.784401 0.767467 0.751188 0.735454 0.720187 0.705326 0.690824 0.676644 0.662754 0.649129 0.635747 0.622588 0.609635 0.596873 0.584288 0.571869 0.559603 0.54748 0.535492 0.52363 0.511885 0.500251 0.488721 0.477289 0.465948 0.454694 0.443522 0.432426 0.421403 0.410448 0.399557 0.388728 0.377956 0.367238 0.356571 0.345953 0.335381 0.324852 0.314365 0.303917 0.293506 0.283131 0.272791 0.262484 0.25221 0.241967 0.231755 0.221572 0.211419 0.201293 0.191194 0.181121 0.171072 0.161046 0.151042 0.141057 0.13109 0.12114 0.111205 0.101282 0.0913707 0.0814692 0.0715761 0.0616901 0.05181 0.0419348 0.0320636 0.0221956 0.0123303 0.00246696 -0.00739474 -0.0172552 -0.0271147 -0.0369735 -0.0468318 -0.0566897 -0.0665473 -0.0764047 -0.0862619 -0.096119 -0.105976 -0.115833 -0.12569 -0.135547 -0.145404 -0.15526 -0.165117 -0.174971 -0.174971 
1.12442 1.12442 1.09062 1.05172 1.01325 0.97698 0.943812 0.913989 0.887292 0.863269 0.841408 0.821247 0.80241 0.784606 0.767626 0.751313 0.735556 0.720271 0.705397 0.690885 0.676697 0.662801 0.649171 0.635784 0.622621 0.609665 0.5969 0.584313 0.571891 0.559623 0.547499 0.53551 0.523646 0.5119 0.500265 0.488734 0.477301 0.465959 0.454704 0.443531 0.432435 0.421411 0.410455 0.399564 0.388734 0.377962 0.367244 0.356577 0.345958 0.335386 0.324857 0.314369 0.303921 0.29351 0.283135 0.272794 0.262487 0.252213 0.24197 0.231757 0.221574 0.21142 0.201294 0.191195 0.181122 0.171073 0.161047 0.151042 0.141057 0.131091 0.12114 0.111205 0.101282 0.0913707 0.0814692 0.0715761 0.06169 0.0518099 0.0419347 0.0320635 0.0221956 0.0123302 0.00246693 -0.00739477 -0.0172552 -0.0271147 -0.0369735 -0.0468318 -0.0566897 -0.0665473 -0.0764047 -0.0862619 -0.096119 -0.105976 -0.115833 -0.12569 -0.135547 -0.145403 -0.15526 -0.165117 -0.174971 -0.174971 
1.11485 1.11485 1.08814 1.05182 1.0142 0.978174 0.944988 0.915025 0.888145 0.863941 0.841925 0.821642 0.802712 0.784841 0.767811 0.751462 0.735679 0.720374 0.705485 0.690961 0.676763 0.662859 0.649222 0.63583 0.622662 0.609702 0.596934 0.584344 0.571919 0.559649 0.547522 0.535531 0.523665 0.511918 0.500281 0.488749 0.477315 0.465972 0.454716 0.443542 0.432445 0.421421 0.410464 0.399573 0.388742 0.377969 0.367251 0.356583 0.345965 0.335392 0.324862 0.314374 0.303925 0.293514 0.283139 0.272798 0.262491 0.252216 0.241973 0.23176 0.221577 0.211423 0.201297 0.191198 0.181124 0.171075 0.161049 0.151044 0.141059 0.131092 0.121141 0.111206 0.101283 0.0913713 0.0814697 0.0715765 0.0616903 0.0518102 0.0419349 0.0320637 0.0221957 0.0123303 0.002467 -0.00739472 -0.0172552 -0.0271147 -0.0369735 -0.0468318 -0.0566897 -0.0665473 -0.0764047 -0.0862619 -0.096119 -0.105976 -0.115833 -0.12569 -0.135547 -0.145403 -0.15526 -0.165115 -0.17497 -0.17497 
1.10953 1.10953 1.08651 1.05184 1.01479 0.978941 0.945757 0.915715 0.888723 0.864405 0.84229 0.821926 0.802934 0.785018 0.767954 0.75158 0.735778 0.720459 0.705558 0.691025 0.67682 0.66291 0.649268 0.635871 0.6227 0.609736 0.596964 0.584371 0.571944 0.559672 0.547544 0.535551 0.523683 0.511935 0.500297 0.488764 0.477328 0.465985 0.454728 0.443553 0.432455 0.42143 0.410473 0.399581 0.38875 0.377976 0.367257 0.35659 0.34597 0.335397 0.324868 0.314379 0.30393 0.293519 0.283143 0.272802 0.262495 0.25222 0.241976 0.231764 0.22158 0.211426 0.2013 0.1912 0.181127 0.171077 0.161051 0.151046 0.141061 0.131093 0.121143 0.111207 0.101284 0.0913722 0.0814705 0.0715771 0.0616909 0.0518106 0.0419353 0.032064 0.0221959 0.0123305 0.00246713 -0.00739461 -0.0172551 -0.0271147 -0.0369735 -0.0468318 -0.0566897 -0.0665473 -0.0764047 -0.0862619 -0.096119 -0.105976 -0.115833 -0.12569 -0.135547 -0.145403 -0.155259 -0.165113 -0.174969 -0.174969 
1.10783 1.10783 1.08596 1.05186 1.01501 0.979215 0.946031 0.91596 0.88893 0.864572 0.842422 0.822031 0.803017 0.785084 0.768008 0.751626 0.735816 0.720493 0.705588 0.691051 0.676843 0.662931 0.649287 0.635888 0.622715 0.60975 0.596977 0.584383 0.571955 0.559682 0.547553 0.535559 0.523691 0.511942 0.500304 0.48877 0.477334 0.46599 0.454733 0.443558 0.43246 0.421434 0.410477 0.399585 0.388753 0.37798 0.36726 0.356592 0.345973 0.3354 0.32487 0.314381 0.303932 0.293521 0.283145 0.272804 0.262497 0.252222 0.241978 0.231765 0.221582 0.211428 0.201301 0.191202 0.181128 0.171078 0.161052 0.151047 0.141061 0.131094 0.121144 0.111207 0.101284 0.0913727 0.0814709 0.0715774 0.0616912 0.0518108 0.0419355 0.0320641 0.0221961 0.0123306 0.00246721 -0.00739455 -0.0172551 -0.0271146 -0.0369735 -0.0468318 -0.0566897 -0.0665473 -0.0764047 -0.0862619 -0.096119 -0.105976 -0.115833 -0.12569 -0.135547 -0.145403 -0.155259 -0.165112 -0.174969 -0.174969 
1.10953 1.10953 1.08651 1.05184 1.01479 0.978941 0.945757 0.915715 0.888723 0.864405 0.84229 0.821926 0.802934 0.785018 0.767954 0.75158 0.735778 0.720459 0.705558 0.691025 0.67682 0.66291 0.649268 0.635871 0.6227 0.609736 0.596964 0.584371 0.571944 0.559672 0.547544 0.535551 0.523683 0.511935 0.500297 0.488764 0.477328 0.465985 0.454728 0.443553 0.432455 0.42143 0.410473 0.399581 0.38875 0.377976 0.367257 0.35659 0.34597 0.335397 0.324868 0.314379 0.30393 0.293519 0.283143 0.272802 0.262495 0.25222 0.241976 0.231764 0.22158 0.211426 0.2013 0.1912 0.181127 0.171077 0.161051 0.151046 0.141061 0.131093 0.121143 0.111207 0.101284 0.0913722 0.0814705 0.0715771 0.0616909 0.0518106 0.0419353 0.032064 0.0221959 0.0123305 0.00246714 -0.00739461 -0.0172551 -0.0271147 -0.0369735 -0.0468318 -0.0566897 -0.0665473 -0.0764047 -0.0862619 -0.096119 -0.105976 -0.115833 -0.12569 -0.135547 -0.145403 -0.155259 -0.165113 -0.174969 -0.174969 
1.11485 1.11485 1.08814 1.05182 1.0142 0.978174 0.944988 0.915025 0.888145 0.863941 0.841925 0.821642 0.802712 0.784841 0.767811 0.751462 0.735679 0.720374 0.705485 0.690961 0.676763 0.662859 0.649222 0.63583 0.622662 0.609702 0.596934 0.584344 0.571919 0.559649 0.547522 0.535531 0.523665 0.511918 0.500281 0.488749 0.477315 0.465972 0.454716 0.443542 0.432445 0.421421 0.410464 0.399573 0.388742 0.377969 0.367251 0.356583 0.345965 0.335392 0.324862 0.314374 0.303925 0.293514 0.283139 0.272798 0.262491 0.252216 0.241973 0.23176 0.221577 0.211423 0.201297 0.191198 0.181124 0.171075 0.161049 0.151044 0.141059 0.131092 0.121141 0.111206 0.101283 0.0913713 0.0814697 0.0715765 0.0616904 0.0518102 0.0419349 0.0320637 0.0221957 0.0123303 0.00246701 -0.00739471 -0.0172552 -0.0271147 -0.0369735 -0.0468318 -0.0566897 -0.0665473 -0.0764047 -0.0862619 -0.096119 -0.105976 -0.115833 -0.12569 -0.135547 -0.145403 -0.15526 -0.165115 -0.17497 -0.17497 
1.12442 1.12442 1.09062 1.05172 1.01325 0.97698 0.943812 0.913989 0.887292 0.863269 0.841408 0.821247 0.80241 0.784606 0.767626 0.751313 0.735556 0.720271 0.705397 0.690885 0.676697 0.662801 0.649171 0.635784 0.622621 0.609665 0.5969 0.584313 0.571891 0.559623 0.547499 0.53551 0.523646 0.5119 0.500265 0.488734 0.477301 0.465959 0.454704 0.443531 0.432435 0.421411 0.410455 0.399564 0.388734 0.377962 0.367244 0.356577 0.345958 0.335386 0.324857 0.314369 0.303921 0.29351 0.283135 0.272794 0.262487 0.252213 0.241969 0.231757 0.221574 0.21142 0.201294 0.191195 0.181122 0.171073 0.161047 0.151042 0.141057 0.131091 0.12114 0.111205 0.101282 0.0913707 0.0814692 0.0715761 0.06169 0.0518099 0.0419347 0.0320636 0.0221956 0.0123303 0.00246695 -0.00739475 -0.0172552 -0.0271147 -0.0369736 -0.0468318 -0.0566897 -0.0665473 -0.0764047 -0.0862619 -0.096119 -0.105976 -0.115833 -0.12569 -0.135547 -0.145403 -0.15526 -0.165117 -0.174971 -0.174971 
