0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0.0349204 0.0359184 0.0243806 0.0126667 0.00519598 0.00172084 0.000462641 9.81582e-05 1.44335e-05 3.27783e-07 -6.86462e-07 -2.99063e-07 -1.02199e-07 -4.68674e-08 -3.55712e-08 -3.44151e-08 -3.51884e-08 -3.63083e-08 -3.75302e-08 -3.88265e-08 -4.01959e-08 -4.16377e-08 -4.31509e-08 -4.47344e-08 -4.63871e-08 -4.81076e-08 -4.9894e-08 -5.17444e-08 -5.3657e-08 -5.56296e-08 -5.76597e-08 -5.97449e-08 -6.18827e-08 -6.40705e-08 -6.63058e-08 -6.85873e-08 -7.09143e-08 -7.32856e-08 -7.56982e-08 -7.81477e-08 -8.0631e-08 -8.31462e-08 -8.5692e-08 -8.82658e-08 -9.08663e-08 -9.34923e-08 -9.61419e-08 -9.88046e-08 -1.01491e-07 -1.04208e-07 -1.06952e-07 -1.09719e-07 -1.12492e-07 -1.15253e-07 -1.17999e-07 -1.20734e-07 -1.23464e-07 -1.26189e-07 -1.28903e-07 -1.31603e-07 -1.34285e-07 -1.36948e-07 -1.3959e-07 -1.42209e-07 -1.44804e-07 -1.47372e-07 -1.4991e-07 -1.52416e-07 -1.54887e-07 -1.57322e-07 -1.59716e-07 -1.62068e-07 -1.64376e-07 -1.66636e-07 -1.68847e-07 -1.71007e-07 -1.73112e-07 -1.75161e-07 -1.77151e-07 -1.79081e-07 -1.80948e-07 -1.8275e-07 -1.84484e-07 -1.8615e-07 -1.87744e-07 -1.89268e-07 -1.90722e-07 -1.92114e-07 -1.93484e-07 -1.94999e-07 -1.97401e-07 -2.0385e-07 -2.30444e-07 -3.25527e-07 -9.59726e-07 -1.85084e-06 -2.06631e-05 -9.88675e-06 -0.000477722 -0.000725643 0 
0 0.0263439 0.0334956 0.0240991 0.0126398 0.00509698 0.00160429 0.000382169 5.73177e-05 -2.30505e-06 -5.40888e-06 -2.39072e-06 -7.6651e-07 -2.2097e-07 -7.55346e-08 -4.29434e-08 -3.71022e-08 -3.6828e-08 -3.76249e-08 -3.86552e-08 -3.97826e-08 -4.09874e-08 -4.22667e-08 -4.36193e-08 -4.50438e-08 -4.6539e-08 -4.81041e-08 -4.97389e-08 -5.14428e-08 -5.32142e-08 -5.50505e-08 -5.69483e-08 -5.89044e-08 -6.09156e-08 -6.29788e-08 -6.50915e-08 -6.7253e-08 -6.94628e-08 -7.17188e-08 -7.40176e-08 -7.63561e-08 -7.87326e-08 -8.11465e-08 -8.35965e-08 -8.60801e-08 -8.8595e-08 -9.11386e-08 -9.37055e-08 -9.62947e-08 -9.8912e-08 -1.01554e-07 -1.04213e-07 -1.06881e-07 -1.09547e-07 -1.12209e-07 -1.14876e-07 -1.17551e-07 -1.20234e-07 -1.22918e-07 -1.25598e-07 -1.2827e-07 -1.30932e-07 -1.33584e-07 -1.36224e-07 -1.38848e-07 -1.41454e-07 -1.44037e-07 -1.46597e-07 -1.4913e-07 -1.51634e-07 -1.54106e-07 -1.56544e-07 -1.58946e-07 -1.61308e-07 -1.63628e-07 -1.65905e-07 -1.68135e-07 -1.70317e-07 -1.72447e-07 -1.74525e-07 -1.76547e-07 -1.7851e-07 -1.80414e-07 -1.82255e-07 -1.84033e-07 -1.85746e-07 -1.87394e-07 -1.88979e-07 -1.90515e-07 -1.92063e-07 -1.93868e-07 -1.96996e-07 -2.06094e-07 -2.42707e-07 -3.91401e-07 -1.16906e-06 -3.39747e-06 -2.34854e-05 -3.93842e-05 -0.000528152 -0.000794951 0 
0 0.0157925 0.0227278 0.0171968 0.00938429 0.00396083 0.00132412 0.000346233 6.4383e-05 4.22415e-06 -2.81124e-06 -1.63851e-06 -5.84785e-07 -1.75828e-07 -5.64913e-08 -2.77781e-08 -2.23684e-08 -2.21938e-08 -2.31134e-08 -2.4294e-08 -2.55876e-08 -2.69703e-08 -2.84379e-08 -2.99886e-08 -3.16207e-08 -3.33326e-08 -3.51243e-08 -3.69964e-08 -3.89489e-08 -4.098e-08 -4.3086e-08 -4.52624e-08 -4.75051e-08 -4.98099e-08 -5.21725e-08 -5.45897e-08 -5.70612e-08 -5.95867e-08 -6.21641e-08 -6.47897e-08 -6.74602e-08 -7.01741e-08 -7.29306e-08 -7.57282e-08 -7.85641e-08 -8.14351e-08 -8.43373e-08 -8.72655e-08 -9.022e-08 -9.32022e-08 -9.62066e-08 -9.92262e-08 -1.02253e-07 -1.05281e-07 -1.08313e-07 -1.11353e-07 -1.14403e-07 -1.1746e-07 -1.20517e-07 -1.23568e-07 -1.2661e-07 -1.29643e-07 -1.32664e-07 -1.35671e-07 -1.3866e-07 -1.41627e-07 -1.44569e-07 -1.47483e-07 -1.50367e-07 -1.53217e-07 -1.5603e-07 -1.58804e-07 -1.61537e-07 -1.64224e-07 -1.66864e-07 -1.69454e-07 -1.7199e-07 -1.74471e-07 -1.76894e-07 -1.79256e-07 -1.81554e-07 -1.83786e-07 -1.85949e-07 -1.88041e-07 -1.90062e-07 -1.92008e-07 -1.93879e-07 -1.95679e-07 -1.97423e-07 -1.9917e-07 -2.01155e-07 -2.04365e-07 -2.13086e-07 -2.46333e-07 -3.86877e-07 -1.03713e-06 -3.50176e-06 -1.81413e-05 -4.96317e-05 -0.000366165 -0.000567334 0 
0 0.00730511 0.011252 0.00880244 0.0049539 0.00216833 0.000759929 0.000213063 4.5416e-05 5.70061e-06 -6.18096e-07 -6.87448e-07 -2.76141e-07 -8.28272e-08 -2.17261e-08 -6.59604e-09 -4.09704e-09 -4.61177e-09 -5.81941e-09 -7.23298e-09 -8.7624e-09 -1.03923e-08 -1.21189e-08 -1.39401e-08 -1.58538e-08 -1.78582e-08 -1.99537e-08 -2.2142e-08 -2.44235e-08 -2.67959e-08 -2.92544e-08 -3.17934e-08 -3.44075e-08 -3.70915e-08 -3.984e-08 -4.26486e-08 -4.55176e-08 -4.84472e-08 -5.14355e-08 -5.44787e-08 -5.75728e-08 -6.07156e-08 -6.3906e-08 -6.71423e-08 -7.04216e-08 -7.37394e-08 -7.7091e-08 -8.04724e-08 -8.38823e-08 -8.73194e-08 -9.07788e-08 -9.42557e-08 -9.77457e-08 -1.01245e-07 -1.04752e-07 -1.08266e-07 -1.11786e-07 -1.15307e-07 -1.18824e-07 -1.22333e-07 -1.25831e-07 -1.29316e-07 -1.32786e-07 -1.36237e-07 -1.39664e-07 -1.43065e-07 -1.46436e-07 -1.49773e-07 -1.53073e-07 -1.56334e-07 -1.59551e-07 -1.62722e-07 -1.65843e-07 -1.68912e-07 -1.71924e-07 -1.74877e-07 -1.77768e-07 -1.80594e-07 -1.83352e-07 -1.86039e-07 -1.88651e-07 -1.91186e-07 -1.93641e-07 -1.96014e-07 -1.98302e-07 -2.00505e-07 -2.0262e-07 -2.04651e-07 -2.0661e-07 -2.08539e-07 -2.10596e-07 -2.13391e-07 -2.19471e-07 -2.39805e-07 -3.2357e-07 -6.913e-07 -2.23942e-06 -9.88638e-06 -3.23355e-05 -0.000180901 -0.000286692 0 
0 2.42579e-08 7.942e-08 -2.85483e-08 -2.05053e-07 -2.90166e-07 -2.53984e-07 -1.61797e-07 -7.70237e-08 -2.31901e-08 3.54381e-09 1.44241e-08 1.77923e-08 1.81018e-08 1.7305e-08 1.61271e-08 1.47892e-08 1.3341e-08 1.17866e-08 1.0123e-08 8.34836e-09 6.46305e-09 4.46916e-09 2.3689e-09 1.64948e-10 -2.14047e-09 -4.54841e-09 -7.06179e-09 -9.68162e-09 -1.24051e-08 -1.52261e-08 -1.81377e-08 -2.11334e-08 -2.4207e-08 -2.73515e-08 -3.05614e-08 -3.38378e-08 -3.71817e-08 -4.05915e-08 -4.4063e-08 -4.75914e-08 -5.11737e-08 -5.48085e-08 -5.84943e-08 -6.22275e-08 -6.60029e-08 -6.98148e-08 -7.36599e-08 -7.75356e-08 -8.14381e-08 -8.53636e-08 -8.931e-08 -9.32761e-08 -9.72595e-08 -1.01256e-07 -1.05257e-07 -1.09259e-07 -1.13255e-07 -1.17243e-07 -1.21219e-07 -1.25183e-07 -1.2913e-07 -1.33058e-07 -1.36961e-07 -1.40837e-07 -1.4468e-07 -1.48487e-07 -1.52255e-07 -1.5598e-07 -1.59658e-07 -1.63286e-07 -1.66861e-07 -1.70377e-07 -1.73833e-07 -1.77224e-07 -1.80547e-07 -1.83798e-07 -1.86974e-07 -1.90071e-07 -1.93087e-07 -1.96018e-07 -1.9886e-07 -2.0161e-07 -2.04267e-07 -2.06826e-07 -2.09287e-07 -2.11648e-07 -2.1391e-07 -2.1608e-07 -2.18176e-07 -2.20236e-07 -2.22332e-07 -2.24513e-07 -2.26672e-07 -2.26755e-07 -2.25823e-07 -2.24591e-07 -2.24287e-07 -2.24703e-07 -2.24982e-07 -2.25891e-07 0 
0 -0.00730506 -0.0112518 -0.00880253 -0.00495433 -0.0021689 -0.000760414 -0.000213365 -4.5556e-05 -5.73961e-06 6.28433e-07 7.17551e-07 3.12155e-07 1.19153e-07 5.63573e-08 3.88423e-08 3.36608e-08 3.1278e-08 2.93767e-08 2.74629e-08 2.54427e-08 2.33014e-08 2.10397e-08 1.86599e-08 1.61653e-08 1.35589e-08 1.08389e-08 8.00068e-09 5.04254e-09 1.96777e-09 -1.21621e-09 -4.50082e-09 -7.87839e-09 -1.13422e-08 -1.48833e-08 -1.84941e-08 -2.21776e-08 -2.59357e-08 -2.97672e-08 -3.36673e-08 -3.76301e-08 -4.16517e-08 -4.57307e-08 -4.9866e-08 -5.40535e-08 -5.82865e-08 -6.25586e-08 -6.68674e-08 -7.12089e-08 -7.55768e-08 -7.99682e-08 -8.43836e-08 -8.88254e-08 -9.32931e-08 -9.77783e-08 -1.02267e-07 -1.0675e-07 -1.11222e-07 -1.1568e-07 -1.20124e-07 -1.24552e-07 -1.28961e-07 -1.33346e-07 -1.37703e-07 -1.42025e-07 -1.4631e-07 -1.50554e-07 -1.54752e-07 -1.58901e-07 -1.62997e-07 -1.67036e-07 -1.71013e-07 -1.74925e-07 -1.78767e-07 -1.82536e-07 -1.86228e-07 -1.89839e-07 -1.93365e-07 -1.96801e-07 -2.00146e-07 -2.03394e-07 -2.06543e-07 -2.09588e-07 -2.12528e-07 -2.15358e-07 -2.18076e-07 -2.20682e-07 -2.23173e-07 -2.25551e-07 -2.27808e-07 -2.29863e-07 -2.31254e-07 -2.29548e-07 -2.13763e-07 -1.301e-07 2.39572e-07 1.7903e-06 9.43785e-06 3.18861e-05 0.000180451 0.00028624 0 
0 -0.0157924 -0.0227277 -0.017197 -0.00938477 -0.00396136 -0.00132454 -0.000346472 -6.44818e-05 -4.2419e-06 2.83079e-06 1.67208e-06 6.21915e-07 2.12413e-07 9.10993e-08 5.99185e-08 5.18039e-08 4.87239e-08 4.65288e-08 4.43759e-08 4.21132e-08 3.97178e-08 3.71902e-08 3.45332e-08 3.17508e-08 2.88477e-08 2.58214e-08 2.26657e-08 1.93773e-08 1.59597e-08 1.24218e-08 8.77377e-09 5.02425e-09 1.18024e-09 -2.74882e-09 -6.75189e-09 -1.08342e-08 -1.49983e-08 -1.92433e-08 -2.35636e-08 -2.79523e-08 -3.24041e-08 -3.6918e-08 -4.14932e-08 -4.61253e-08 -5.08066e-08 -5.55291e-08 -6.02914e-08 -6.50889e-08 -6.9912e-08 -7.4758e-08 -7.96296e-08 -8.45325e-08 -8.94693e-08 -9.44291e-08 -9.93919e-08 -1.04343e-07 -1.09277e-07 -1.14194e-07 -1.19094e-07 -1.23975e-07 -1.28835e-07 -1.33666e-07 -1.38464e-07 -1.43223e-07 -1.4794e-07 -1.52609e-07 -1.57227e-07 -1.6179e-07 -1.66293e-07 -1.70732e-07 -1.75102e-07 -1.79399e-07 -1.83618e-07 -1.87755e-07 -1.91806e-07 -1.95767e-07 -1.99633e-07 -2.034e-07 -2.07064e-07 -2.10621e-07 -2.14068e-07 -2.17399e-07 -2.20613e-07 -2.23706e-07 -2.26674e-07 -2.29516e-07 -2.32229e-07 -2.34809e-07 -2.37228e-07 -2.39324e-07 -2.40277e-07 -2.35967e-07 -2.0807e-07 -6.78267e-08 5.84579e-07 3.05235e-06 1.76925e-05 4.91818e-05 0.000365716 0.000566883 0 
0 -0.0263438 -0.0334957 -0.0240994 -0.0126403 -0.00509745 -0.00160459 -0.000382311 -5.73569e-05 2.31716e-06 5.44071e-06 2.42833e-06 8.04414e-07 2.57183e-07 1.09389e-07 7.41926e-08 6.55737e-08 6.23337e-08 5.99559e-08 5.75923e-08 5.5103e-08 5.24698e-08 4.96949e-08 4.67828e-08 4.37377e-08 4.05686e-08 3.72766e-08 3.38553e-08 3.02996e-08 2.66104e-08 2.27947e-08 1.88616e-08 1.48193e-08 1.06741e-08 6.43988e-09 2.13425e-09 -2.26885e-09 -6.77057e-09 -1.13594e-08 -1.60288e-08 -2.07714e-08 -2.55799e-08 -3.04521e-08 -3.53879e-08 -4.03836e-08 -4.5432e-08 -5.05234e-08 -5.56552e-08 -6.08253e-08 -6.60196e-08 -7.12318e-08 -7.64629e-08 -8.17193e-08 -8.7009e-08 -9.23272e-08 -9.76539e-08 -1.02971e-07 -1.08271e-07 -1.13551e-07 -1.18811e-07 -1.2405e-07 -1.29265e-07 -1.3445e-07 -1.39597e-07 -1.44702e-07 -1.4976e-07 -1.54766e-07 -1.59715e-07 -1.64604e-07 -1.69427e-07 -1.74179e-07 -1.78856e-07 -1.83453e-07 -1.87966e-07 -1.92389e-07 -1.96717e-07 -2.00947e-07 -2.05074e-07 -2.09094e-07 -2.13002e-07 -2.16793e-07 -2.20464e-07 -2.24011e-07 -2.2743e-07 -2.30717e-07 -2.33869e-07 -2.36883e-07 -2.39756e-07 -2.42482e-07 -2.45025e-07 -2.4721e-07 -2.48176e-07 -2.43608e-07 -2.14174e-07 -6.99873e-08 7.10309e-07 2.9433e-06 2.3033e-05 3.89311e-05 0.000527702 0.000794499 0 
0 -0.0349204 -0.0359185 -0.0243809 -0.0126671 -0.00519629 -0.001721 -0.000462688 -9.81474e-05 -1.4401e-05 -2.87311e-07 7.24102e-07 3.33935e-07 1.34434e-07 7.63582e-08 6.21625e-08 5.79281e-08 5.54224e-08 5.30502e-08 5.05628e-08 4.79331e-08 4.51624e-08 4.22529e-08 3.92148e-08 3.60496e-08 3.27736e-08 2.94045e-08 2.59499e-08 2.24088e-08 1.87777e-08 1.50563e-08 1.12473e-08 7.35485e-09 3.3797e-09 -7.32751e-10 -5.0568e-09 -9.48235e-09 -1.39874e-08 -1.85704e-08 -2.32288e-08 -2.79589e-08 -3.27517e-08 -3.75993e-08 -4.25004e-08 -4.74544e-08 -5.24594e-08 -5.75075e-08 -6.2587e-08 -6.77042e-08 -7.28446e-08 -7.79909e-08 -8.31327e-08 -8.82655e-08 -9.34017e-08 -9.85596e-08 -1.03741e-07 -1.08932e-07 -1.14119e-07 -1.19289e-07 -1.24438e-07 -1.29562e-07 -1.34659e-07 -1.39725e-07 -1.44754e-07 -1.4974e-07 -1.54677e-07 -1.59561e-07 -1.64385e-07 -1.69145e-07 -1.73837e-07 -1.78455e-07 -1.82995e-07 -1.87453e-07 -1.91823e-07 -1.96101e-07 -2.00283e-07 -2.04364e-07 -2.0834e-07 -2.12206e-07 -2.15958e-07 -2.19593e-07 -2.23105e-07 -2.26492e-07 -2.2975e-07 -2.32874e-07 -2.35863e-07 -2.38711e-07 -2.41418e-07 -2.43976e-07 -2.46364e-07 -2.48481e-07 -2.49795e-07 -2.48183e-07 -2.28816e-07 -1.65613e-07 4.76719e-07 1.37683e-06 2.01963e-05 9.42371e-06 0.000477267 0.000725189 0 
