0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
-0.0370799 0.0370799 0.0391133 0.0336313 0.0272525 0.0213215 0.0162806 0.0122495 0.00917276 0.00690402 0.0052687 0.0041033 0.00327338 0.00267716 0.00224162 0.00191624 0.00166682 0.00147048 0.00131189 0.00118062 0.00106929 0.00097235 0.000885339 0.000804576 0.000727157 0.000651101 0.000575486 0.000500457 0.000427039 0.000356812 0.000291515 0.00023268 0.000181375 0.000138083 0.000102714 7.47066e-05 5.31809e-05 3.70984e-05 2.5397e-05 1.70903e-05 1.1325e-05 7.40429e-06 4.78593e-06 3.06474e-06 1.94847e-06 1.23265e-06 7.7786e-07 4.91094e-07 3.11408e-07 1.99424e-07 1.29978e-07 8.71157e-08 6.07776e-08 4.4652e-08 3.47928e-08 2.87427e-08 2.49832e-08 2.25886e-08 2.09979e-08 1.9872e-08 1.90064e-08 1.82816e-08 1.76305e-08 1.70167e-08 1.64207e-08 1.58327e-08 1.52477e-08 1.46633e-08 1.40787e-08 1.34933e-08 1.29072e-08 1.23205e-08 1.17335e-08 1.11466e-08 1.05601e-08 9.97447e-09 9.39034e-09 8.80851e-09 8.22981e-09 7.65531e-09 7.08563e-09 6.52164e-09 5.96561e-09 5.41917e-09 4.88243e-09 4.3583e-09 3.84865e-09 3.35983e-09 2.87408e-09 2.43625e-09 1.88829e-09 1.75483e-09 2.3422e-10 6.38132e-10 -1.22886e-08 -2.61822e-09 -1.41262e-07 -8.1862e-08 -1.35006e-06 -2.17857e-06 -1.35229e-06 -1.67904e-05 -1.67904e-05 
-0.0282545 0.0282545 0.038741 0.0375699 0.0331777 0.0280244 0.0230972 0.0188235 0.0153293 0.0125738 0.0104408 0.00879743 0.00752361 0.00652314 0.00572375 0.00507318 0.00453427 0.00408063 0.00369314 0.00335738 0.00306175 0.00279621 0.00255179 0.00232052 0.00209604 0.00187413 0.00165328 0.0014346 0.00122143 0.00101839 0.000830372 0.000661559 0.00051479 0.000391253 0.000290539 0.000210938 0.000149869 0.000104327 7.12552e-05 4.78269e-05 3.1603e-05 2.05966e-05 1.32647e-05 8.45755e-06 5.34803e-06 3.35919e-06 2.09889e-06 1.30633e-06 8.11111e-07 5.03465e-07 3.13418e-07 1.96706e-07 1.25488e-07 8.23259e-08 5.63436e-08 4.07834e-08 3.14795e-08 2.58959e-08 2.24987e-08 2.03649e-08 1.89405e-08 1.79031e-08 1.70719e-08 1.6348e-08 1.56789e-08 1.50371e-08 1.44087e-08 1.37869e-08 1.31683e-08 1.25514e-08 1.19358e-08 1.13214e-08 1.07086e-08 1.00976e-08 9.48919e-09 8.88353e-09 8.28171e-09 7.68475e-09 7.09363e-09 6.50967e-09 5.93317e-09 5.36478e-09 4.80743e-09 4.26289e-09 3.7296e-09 3.21097e-09 2.70835e-09 2.2245e-09 1.7387e-09 1.29482e-09 7.41277e-10 4.5999e-10 -1.94107e-09 -1.05237e-09 -2.29615e-08 -7.87117e-09 -2.58673e-07 -1.23902e-07 -2.84161e-06 -2.47519e-06 -2.53339e-05 -4.91359e-05 -4.91359e-05 
-0.0177598 0.0177598 0.0281239 0.029097 0.0269196 0.0237001 0.0203368 0.0172614 0.0146483 0.01252 0.0108216 0.00947166 0.00839008 0.00751003 0.00678036 0.00616379 0.00563375 0.00517132 0.00476263 0.00439685 0.00406469 0.00375748 0.0034668 0.00318484 0.00290508 0.00262328 0.00233811 0.00205139 0.00176763 0.0014931 0.00123465 0.000998488 0.000789307 0.000609769 0.000460415 0.000339915 0.000245537 0.000173695 0.000120472 8.2037e-05 5.49332e-05 3.62327e-05 2.35818e-05 1.51716e-05 9.66478e-06 6.1053e-06 3.82934e-06 2.38718e-06 1.48036e-06 9.14032e-07 5.62647e-07 3.46081e-07 2.1357e-07 1.33134e-07 8.47247e-08 5.58269e-08 3.86918e-08 2.85806e-08 2.26158e-08 1.90592e-08 1.68641e-08 1.5418e-08 1.4375e-08 1.35451e-08 1.28261e-08 1.21644e-08 1.15325e-08 1.09165e-08 1.03096e-08 9.70847e-09 9.11194e-09 8.51959e-09 7.93162e-09 7.34852e-09 6.77087e-09 6.1989e-09 5.63401e-09 5.07745e-09 4.53036e-09 3.99436e-09 3.46929e-09 2.95611e-09 2.45731e-09 1.97411e-09 1.50365e-09 1.05104e-09 6.1946e-10 1.84824e-10 -2.72607e-10 -6.7077e-10 -1.19907e-09 -1.39532e-09 -3.86899e-09 -2.17102e-09 -2.73469e-08 -3.30342e-09 -3.03685e-07 -3.03893e-08 -3.58023e-06 -1.18098e-06 -4.37427e-05 -6.94231e-05 -6.94231e-05 
-0.00966198 0.00966198 0.0165164 0.017616 0.0166491 0.0149527 0.0130936 0.0113492 0.00984101 0.00859625 0.00759152 0.00678383 0.00612857 0.00558765 0.00513169 0.00473927 0.00439526 0.00408897 0.00381264 0.00356011 0.00332592 0.00310468 0.00289091 0.0026793 0.00246536 0.00224613 0.00202079 0.0017909 0.00156015 0.0013337 0.00111731 0.000916461 0.000735565 0.000577526 0.00044357 0.000333349 0.000245242 0.000176751 0.000124915 8.66667e-05 5.911e-05 3.96905e-05 2.62794e-05 1.71847e-05 1.11155e-05 7.1216e-06 4.5247e-06 2.8534e-06 1.78729e-06 1.11261e-06 6.88846e-07 4.24695e-07 2.61357e-07 1.61239e-07 1.00451e-07 6.38824e-08 4.20626e-08 2.91429e-08 2.15366e-08 1.70529e-08 1.43514e-08 1.26384e-08 1.14612e-08 1.05694e-08 9.82753e-09 9.16432e-09 8.54292e-09 7.94473e-09 7.36055e-09 6.78605e-09 6.21934e-09 5.65987e-09 5.10778e-09 4.56365e-09 4.0282e-09 3.50136e-09 2.98502e-09 2.48061e-09 1.98941e-09 1.5133e-09 1.05111e-09 6.06453e-10 1.76011e-10 -2.48987e-10 -6.52655e-10 -1.03176e-09 -1.3917e-09 -1.73364e-09 -2.06355e-09 -2.33785e-09 -2.73339e-09 -2.79762e-09 -4.76012e-09 -2.73393e-09 -2.34475e-08 2.37009e-09 -2.47185e-07 5.13065e-08 -2.96648e-06 -1.46129e-07 -3.9978e-05 -6.03856e-05 -6.03856e-05 
-0.00306442 0.00306442 0.00542175 0.00585226 0.00557291 0.00504145 0.00444946 0.00388986 0.00340395 0.00300179 0.00267652 0.00241451 0.00220135 0.00202466 0.00187484 0.00174494 0.00163007 0.0015268 0.00143267 0.00134571 0.00126415 0.00118619 0.00110996 0.00103361 0.000955542 0.000874719 0.000790866 0.000704586 0.000617281 0.000530929 0.000447762 0.000369933 0.000299236 0.000236913 0.000183582 0.00013926 0.000103458 7.53219e-05 5.37872e-05 3.7714e-05 2.59981e-05 1.76444e-05 1.18075e-05 7.80303e-06 5.10017e-06 3.30165e-06 2.11957e-06 1.35085e-06 8.55529e-07 5.38997e-07 3.38282e-07 2.11991e-07 1.33173e-07 8.44167e-08 5.45428e-08 3.63792e-08 2.53712e-08 1.87174e-08 1.46977e-08 1.22513e-08 1.06958e-08 9.62018e-09 8.79497e-09 8.09726e-09 7.46409e-09 6.86457e-09 6.28413e-09 5.7162e-09 5.15798e-09 4.60845e-09 4.06747e-09 3.53539e-09 3.01286e-09 2.50079e-09 2.00023e-09 1.51059e-09 1.0346e-09 5.73873e-10 1.29639e-10 -2.99672e-10 -7.10139e-10 -1.10053e-09 -1.47033e-09 -1.81797e-09 -2.14402e-09 -2.44636e-09 -2.72825e-09 -2.98672e-09 -3.22042e-09 -3.40601e-09 -3.62574e-09 -3.67433e-09 -4.47685e-09 -3.44225e-09 -1.14981e-08 3.95559e-10 -9.74753e-08 3.52235e-08 -1.14768e-06 8.7359e-08 -1.58487e-05 -2.37743e-05 -2.37743e-05 
0.00306439 -0.00306439 -0.00542168 -0.00585218 -0.00557281 -0.00504135 -0.00444936 -0.00388977 -0.00340386 -0.0030017 -0.00267643 -0.00241442 -0.00220127 -0.00202457 -0.00187476 -0.00174486 -0.00162999 -0.00152673 -0.0014326 -0.00134565 -0.0012641 -0.00118614 -0.00110992 -0.00103356 -0.0009555 -0.000874678 -0.000790826 -0.000704547 -0.000617244 -0.000530893 -0.000447728 -0.000369901 -0.000299204 -0.000236882 -0.000183551 -0.000139229 -0.000103426 -7.52886e-05 -5.37529e-05 -3.7679e-05 -2.59627e-05 -1.76091e-05 -1.17727e-05 -7.76905e-06 -5.06714e-06 -3.26966e-06 -2.08867e-06 -1.32108e-06 -8.26953e-07 -5.11658e-07 -3.12191e-07 -1.87106e-07 -1.09397e-07 -6.16043e-08 -3.25176e-08 -1.50716e-08 -4.83729e-09 1.01e-09 4.19168e-09 5.82693e-09 6.546e-09 6.71728e-09 6.56642e-09 6.22997e-09 5.79005e-09 5.29557e-09 4.77507e-09 4.24484e-09 3.71401e-09 3.18765e-09 2.66873e-09 2.15911e-09 1.66026e-09 1.17355e-09 7.00598e-10 2.39801e-10 -2.0142e-10 -6.25041e-10 -1.03005e-09 -1.41429e-09 -1.77848e-09 -2.1213e-09 -2.44174e-09 -2.73787e-09 -3.00969e-09 -3.25611e-09 -3.47777e-09 -3.67279e-09 -3.8295e-09 -3.95722e-09 -3.9919e-09 -4.1302e-09 -3.45934e-09 -4.32535e-09 4.18631e-09 -7.05222e-09 9.15539e-08 -4.0406e-08 1.14322e-06 -9.09838e-08 1.58458e-05 2.37732e-05 2.37732e-05 
0.00966195 -0.00966195 -0.0165163 -0.0176159 -0.016649 -0.0149526 -0.0130935 -0.0113491 -0.00984092 -0.00859616 -0.00759143 -0.00678374 -0.00612848 -0.00558757 -0.00513161 -0.0047392 -0.00439519 -0.0040889 -0.00381257 -0.00356005 -0.00332587 -0.00310463 -0.00289086 -0.00267926 -0.00246532 -0.00224609 -0.00202075 -0.00179087 -0.00156011 -0.00133366 -0.00111728 -0.000916428 -0.000735532 -0.000577494 -0.000443538 -0.000333316 -0.000245208 -0.000176716 -0.000124879 -8.66298e-05 -5.90726e-05 -3.96532e-05 -2.62425e-05 -1.71486e-05 -1.10803e-05 -7.08745e-06 -4.49165e-06 -2.82151e-06 -1.75662e-06 -1.08322e-06 -6.60757e-07 -3.97886e-07 -2.35747e-07 -1.36674e-07 -7.67077e-08 -4.0852e-08 -1.9791e-08 -7.61844e-09 -7.4337e-10 2.90056e-09 4.63121e-09 5.30564e-09 5.40568e-09 5.19716e-09 4.82646e-09 4.3739e-09 3.88313e-09 3.37755e-09 2.86957e-09 2.36575e-09 1.8697e-09 1.38357e-09 9.0893e-10 4.47347e-10 2.18726e-12 -4.21802e-10 -8.2974e-10 -1.22034e-09 -1.59201e-09 -1.94184e-09 -2.2711e-09 -2.57794e-09 -2.86167e-09 -3.12089e-09 -3.35497e-09 -3.5629e-09 -3.74303e-09 -3.89502e-09 -3.99838e-09 -4.08975e-09 -3.98703e-09 -4.19846e-09 -2.43074e-09 -4.45083e-09 1.66509e-08 -8.5444e-09 2.41693e-07 -5.61143e-08 2.96233e-06 1.42767e-07 3.99753e-05 6.03846e-05 6.03846e-05 
0.0177597 -0.0177597 -0.0281239 -0.0290969 -0.0269195 -0.0237 -0.0203367 -0.0172613 -0.0146482 -0.0125199 -0.0108215 -0.00947159 -0.00839001 -0.00750996 -0.00678029 -0.00616372 -0.00563369 -0.00517126 -0.00476258 -0.0043968 -0.00406465 -0.00375743 -0.00346676 -0.0031848 -0.00290505 -0.00262324 -0.00233807 -0.00205135 -0.00176759 -0.00149307 -0.00123461 -0.000998452 -0.000789271 -0.000609734 -0.000460379 -0.000339878 -0.000245499 -0.000173656 -0.000120432 -8.19963e-05 -5.48921e-05 -3.61917e-05 -2.35412e-05 -1.51318e-05 -9.62591e-06 -6.06745e-06 -3.79258e-06 -2.35155e-06 -1.44591e-06 -8.80824e-07 -5.30728e-07 -3.15476e-07 -1.84258e-07 -1.04983e-07 -5.74205e-08 -2.9171e-08 -1.2735e-08 -3.2974e-09 1.85154e-09 4.32191e-09 5.3576e-09 5.63948e-09 5.52945e-09 5.21764e-09 4.80436e-09 4.34271e-09 3.86075e-09 3.37317e-09 2.88761e-09 2.40812e-09 1.93693e-09 1.4755e-09 1.025e-09 5.86753e-10 1.61199e-10 -2.35448e-10 -6.16928e-10 -9.82607e-10 -1.33194e-09 -1.66133e-09 -1.97076e-09 -2.25838e-09 -2.52418e-09 -2.76735e-09 -2.98695e-09 -3.18186e-09 -3.34887e-09 -3.48901e-09 -3.57687e-09 -3.66395e-09 -3.51448e-09 -3.75042e-09 -1.64547e-09 -3.58021e-09 2.18425e-08 -1.71402e-09 2.99213e-07 2.64597e-08 3.57683e-06 1.17821e-06 4.37405e-05 6.94222e-05 6.94222e-05 
0.0282544 -0.0282544 -0.038741 -0.0375699 -0.0331777 -0.0280243 -0.0230971 -0.0188234 -0.0153292 -0.0125737 -0.0104408 -0.00879737 -0.00752355 -0.00652308 -0.00572369 -0.00507312 -0.00453422 -0.00408059 -0.0036931 -0.00335734 -0.0030617 -0.00279617 -0.00255175 -0.00232048 -0.002096 -0.00187409 -0.00165324 -0.00143456 -0.00122139 -0.00101835 -0.000830331 -0.000661518 -0.000514749 -0.000391212 -0.000290497 -0.000210895 -0.000149826 -0.000104283 -7.12105e-05 -4.77817e-05 -3.15577e-05 -2.05515e-05 -1.32202e-05 -8.41373e-06 -5.30504e-06 -3.3171e-06 -2.05772e-06 -1.26608e-06 -7.71821e-07 -4.65174e-07 -2.76181e-07 -1.60601e-07 -9.06084e-08 -4.86932e-08 -2.36085e-08 -8.51108e-09 2.6276e-10 4.68745e-09 6.74877e-09 7.62518e-09 7.8476e-09 7.71968e-09 7.40991e-09 7.00773e-09 6.56024e-09 6.09231e-09 5.61705e-09 5.14135e-09 4.66882e-09 4.20142e-09 3.74035e-09 3.28647e-09 2.84057e-09 2.40356e-09 1.97645e-09 1.55612e-09 1.14931e-09 7.57456e-10 3.81906e-10 2.75568e-11 -2.81337e-10 -5.79157e-10 -8.63801e-10 -1.13288e-09 -1.38452e-09 -1.61699e-09 -1.8257e-09 -2.01286e-09 -2.15101e-09 -2.29823e-09 -2.2161e-09 -2.49806e-09 -7.59933e-10 -2.16962e-09 1.97117e-08 4.82637e-09 2.55891e-07 1.21393e-07 2.83938e-06 2.47333e-06 2.53324e-05 4.9135e-05 4.9135e-05 
